text	label
the william beith house now known as the beith house museum is a registered historic place located in st charles il it largely retains its original riverstone exterior while many other local structures have been significantly altered or covered in stucco	7
hertenstein castle is a ruined spur castle approximately 900 metres  2950 ft  southwest of the village of billingsbach part of the municipality of blaufelden in the district of schw bisch hall in the state of baden w rttemberg germany	7
luis vicente cabrera lobato  july 17 1876 april 12 1954  was a mexican lawyer politician and writer his pen name for his political essays was lic blas urrea the more literary works he wrote as lucas rivera	3
horatio king  june 21 1811 may 20 1897  was postmaster general of the united states under james buchanan	5
war without end is the debut album released by the american thrash metal band warbringer on february 5 2008 via century media records	12
down the shore is a 2011 film directed by harold guskin starring james gandolfini and famke janssen it has a 55 on rotten tomatoes based on 11 reviews	13
the breda ba 82 was an italian medium bomber prototype of the late 1930s it was designed and built by the breda company	6
cease fire ! is a movie made in 1953 by owen crump the film featured real ammunition and real soldiers that were filmed on location in korea and additionally was one of the first 3d war movies	13
the eleutheros cooke house at 410 columbus avenue in sandusky ohio is a greek revival style house that was built in 1827 it was listed on the national register of historic places in 1982	7
the f ureni river is a tributary of the bor a river in romania	8
2point9 records  dohpointnau  is an independent record label a subsidiary of an all in one entertainment company called 2point9 that was started in 2003 when telstar records a r manager billy grant and promotions manager rob stuart decided to leave the company to set up their own little independent runnings	1
duga luka is a village in the municipality of vranje serbia according to the 2002 census the village has a population of 154 people	9
badmaanyambuugiin bat erdene  mongolian: firm jewel  was born on june 7 1964 in mn delger sum of khentii aimag mongolia bat erdene is widely regarded in mongolia as one of the successful long lasting and celebrated wrestlers	5
the great sioux uprising is a 1953 western film directed by lloyd bacon and starring jeff chandler	13
actifio is a privately held information technology and software company that is headquartered in waltham massachusetts	1
barakulpur is a village development committee in kapilvastu district in the lumbini zone of southern nepal at the time of the 1991 nepal census it had a population of 4637 people living in 676 individual households	9
getting to know you is a short story collection by david marusek it contains all of his published science fiction stories as of it publication includes an introduction and a commentary on each story by the author	14
man of two worlds  1986  is a novel written by brian and frank herbert	14
ali haji ali  born april 7 1948 or march 11 1950  is a member of parliament in the national assembly of tanzania he is a member of the ruling chama cha mapinduzi party and was its secretary general in 1989 he is a member of the zanzibar house of representatives	5
mordella fulvopilosa is a species of beetle in the mordella genus that is in the mordellidae family which is a part of the tenebrionoidea superfamily it was discovered in 1936	10
